spotify_id,name,popularity,streams,release_date,key,mode,duration_ms
5XemvyG79fcKPl5lgbhplq,W.I.T.C.H.,70,,2022-07-07,G,Major,132133.0
5Y4OwloGr9QSxZLZ5DXGte,Broken Trust,74,,2023-09-08,F#,Major,137739.0
5Y6nVaayzitvsD5F7nr3DV,West Coast,86,,2014-01-01,F#,Minor,256760.0
5YABYtKx9qa56vBjlXDbmw,Snooze (Acoustic) (feat. Justin Bieber),78,,2023-09-15,A,Minor,190465.0
5YLpYxzjxq3lxdDGBWiGrN,Forward Momentum,70,,2023-09-08,A,Major,167737.0
5Z01UMMf7V1o0MzF86s6WJ,Lose Yourself,80,1829992958,2005-12-06,D,Major,326467.0
5Z48gU2EpgzhECkuuXp4Ev,Some Whiskey,65,,2023-08-18,C,Major,183040.0
5Zb6JxSEcjsUNrINcAyAYJ,"Strangers Like Me - From ""Tarzan""/Soundtrack Version",66,,2021-05-28,G#,Major,179587.0
5aIVCx5tnk0ntmdiinnYvw,Water,95,,2023-07-28,D#,Minor,200256.0
5amuqAOkKdHenSjPaAUQXA,I'll Be A Bartender,63,,2023-10-06,E,Major,197947.0
5axBwqXk8lLdtdc1tLCNPn,Wake Me Up - Acoustic,48,1970673297,2014-01-01,D,Major,225107.0
5bD6mFl116xCxVMLy7IK9F,GATITA GANGSTER,80,,2023-08-10,A#,Minor,170921.0
5bIoSqt28q0thdjekuNHdW,Reactor,27,2011464183,2022-01-21,B,Minor,229185.0
5bglLEaJgLs34ac8pXs80k,Cup Song,5,703301727,2012-08-03,,,
5bi8RvkKme1gAWymqVbhSR,Till I Return,62,1695712020,2023-09-21,D#,Minor,216312.0
5bknBRjKJZ643DAN2w8Yoy,FACE,63,1297026226,2017-06-09,B,Minor,259000.0
5bu8p495FPdRySYSptdny2,Goin For Broke,67,,2023-06-16,G#,Minor,202789.0
5bzCE8j9Cxmvt5Z9MgBLfn,Rich Forever,53,573633020,2023-09-02,F,Minor,267552.0
5bzTyAoRBcLaZlLU4jGmzQ,Infinito,65,,2023-10-06,A#,Major,200000.0
5cbZDpFu1hTwaU7hDQpf13,Rainy Days And Mondays,63,,1971,A#,Major,218893.0
5cvzqk8wsmLA9P7LrZCRb2,"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack",56,,2013-01-01,A#,Major,122027.0
5dFvprlP5JS7gxeaMhMOWS,Miracles,53,972164968,1975-06-23,A,Minor,412040.0
5dolPwxVuGAKv6ZgpYsRqC,BackOut,30,93367537,2023-08-23,,,
5dqeWGM9sqLd5bZhyBikrZ,thought i was playing,67,60680939,2022-01-13,C#,Major,167840.0
5dvjl2nhzcLM6NXzkpKDiL,Vigilante Shit,52,253650850,2022-10-21,,,
5e2jIB5KT9kmTDCBzAmvQr,Gorgeous,66,,2023-04-28,D,Major,153199.0
5eGX87IiKsGuzS3iw4CfCX,September - Recorded at The Tracking Room Nashville,66,,2018-04-13,F#,Major,187824.0
5eTIWiT0RCOHDZtSPQhQWr,Voila,0,2557975762,2022-11-18,C#,Major,167250.0
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),85,211050784,2023-03-10,A,Major,186496.0
5elHjaufEIR9tZ82BzseJ8,Venetian Blind Man (Song),46,163284000,2022-04-08,C,Major,244650.0
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),87,,2021-11-12,C,Major,613027.0
5f2TWu6R2YYCJtLQ0fP78H,Friend Like Me,68,,2019-05-22,D,Major,155532.0
5f5kXzWQutNq2FAcRNwY8I,Momenti,66,,2023-04-13,D#,Major,192000.0
5fFg6pNYG5EgXzuEmDSx91,Bloodletting (The Vampire Song),49,140003974,1990-09-16,G,Major,365351.0
5fQaqfsF4oUyHDaimMRDU0,Teenage Mutant Ninja Turtles - funky orchestra,22,335074782,2019-07-26,C,Minor,67709.0
5fqABGadaE8YNYn4c3cljx,On The Edge,42,195576623,2007,G#,Major,247453.0
5fvMWOLISgdDbvm8EYuJMU,"Ada Twist, Scientist Theme Song (From ""Ada Twist, Scientist"")",44,1608164312,2021-09-28,,,
5fwMuQeF4l6OBec1RToFQj,Endangered Species,27,225259194,2002-01-01,G#,Minor,204067.0
5gB2IrxOCX2j9bMnHKP38i,Life is a Highway,77,,2006-01-01,F,Major,275640.0
5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,88,611700552,2016-11-24,F,Minor,111627.0
5gVpENEBYciIKBAEh77V8V,Run So Fast (2019 Remaster),17,22581161,2019-06-28,C,Major,226920.0
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),80,527033089,2004-05-04,A#,Major,232020.0
5gq0IiJ86S2QpD3V4H9KhH,Find Another Bar,59,,2023-08-18,F#,Major,182365.0
5hfSkjtChbwFS7Y0ESDr5F,She's Contradicting Herself,0,999748277,2022-11-27,F#,Minor,223200.0
5hmKP4aC7jSNXYD6Suoq4y,Ochoa,59,,2023-09-22,C,Major,139487.0
5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,79,284785823,2022-08-31,G#,Major,163603.0
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,91,663832097,1963-11-24,G,Major,151933.0
5iA6APikmuIeaAe9MMluny,"I Just Can't Wait to Be King - From ""The Lion King"" Soundtrack",62,,2003-01-01,F#,Major,170800.0
5iiPukjaEZxWXC0EAzFujm,Sehnsucht,66,,2023-01-19,B,Major,170606.0
5ivvtayl4QgwCtjUd4JOB1,World Beyond,69,,2022-12-11,C,Major,177356.0
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,85,488386797,2022-10-21,A#,Major,202396.0
5kDLhUYHZr5Q6geAcM3lF3,Scorchio,69,,2023-04-21,F,Major,196000.0
5kHMfzgLZP95O9NBy0ku4v,I Can See You (Taylor’s Version) (From The Vault),84,52135248,2023-07-07,F#,Major,273186.0
5kI4eCXXzyuIUXjQra0Cxi,betty,78,,2020-07-24,C,Major,294521.0
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,75,313113297,2022-05-06,C,Major,230704.0
5kVu56keqlvhaeTbpaKKLM,Mind Storm,65,,2023-02-06,F,Major,219000.0
5kiZGSxgqPdv6rbqL9THdd,High Infidelity,72,,2022-10-22,A#,Major,231475.0
5kpxVMDvYGRmNqawPqDTYR,JGL,80,323455692,2022-02-18,,,
5lATrmvuPq7nPLJsq4DkBQ,Sumi,67,,2023-09-22,A,Major,160000.0
5lfWrciYtohtIMVDVZd0Rf,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",65,123473120,2022-07-15,,,
5lqJdLL3coPfZpK2IjYQyL,Happy Song (Low Key),55,272377463,2023-09-15,F,Major,136000.0
5lz0NiPw32Gq4kMIUJvuw2,"Take On the World - Theme Song From ""Girl Meets World""",56,1479115056,2014-01-01,F,Major,192640.0
5lzi9kb10icgVpEDbqp0kL,Little Less Lonely,46,,2023-08-25,B,Major,196013.0
5mHdCZtVyb4DcJw8799hZp,Escapism.,86,532336353,2023-02-03,D,Major,272373.0
5mIOsPuQdXchVY0jB5NO9Q,4EVER,75,672656250,2018-04-27,A,Minor,159595.0
5maOp2FZomEiboxhl9yh2z,Gun Class II (feat. Nardo Wick & G Herbo),62,,2023-10-20,C#,Minor,229036.0
5meVa5klVlJalupZTvv5XX,21,74,,2020-07-14,D,Major,185173.0
5mjYQaktjmjcMKcUIcqz4s,Strangers,97,,2023-09-01,B,Minor,172965.0
5n7KWx7UkcKJUB8GvJCYqj,Song: Silsila Ye Chahat Ka,46,166570053,2002-01-01,C,Major,240707.0
5nJR43Y1coIT3QPchuCGfw,"Tere Vaaste (From ""Zara Hatke Zara Bachke"") - Trending",20,54225632,2023-07-08,G,Minor,176538.0
5nOSt81jKAUYZpTdjcfEOA,"Dvorák / Transc. Lenaerts: Rusalka, Op. 114, Act 1: Song to the Moon",50,245095641,2021-11-19,F#,Major,353053.0
5nYygW7bTgPOhckh3uDR9L,Hellcat Kenny (feat. Lil Uzi Vert),63,,2023-06-23,G#,Minor,154467.0
5nicAnPhJBqZ3TDzMbOa6a,Whispers in the Hall,24,186104310,2022-06-15,,,
5npCUsfrlhdyjxyCa32maW,Christmas EveL,71,520034544,2021-11-29,F,Minor,178530.0
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),84,1802514301,2020-03-27,F#,Minor,203064.0
5nyZmmFT3guVqrRxSkt12C,PSYCHO FUNK,68,,2023-06-23,G#,Minor,120938.0
5nzB0LJDNELDNb06PQMrWF,MIRACLE,50,,2023-10-20,B,Minor,180728.0
5o4XJKRxUK6nXhFLAIS33A,Gimme Love,82,,2023-09-13,C#,Minor,214067.0
5o8yUjFvczFFxNWrmGgGMs,17 Years,10,1606986953,2018-02-16,E,Major,208787.0
5oVBCcGv1EX2foIs6X6GRw,Onana,74,,2023-05-08,G#,Minor,128571.0
5ou7G9aqVLaSqOuwTfBMbS,Tell Me the Old Story,0,834129063,2021-12-08,D,Major,100493.0
5pNFOG7WqeKscjCPm580Nr,Halloween,50,,2023-10-20,C,Major,205568.0
5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,77,63803529,2022-07-29,C#,Minor,278282.0
5pzdnCfGS2uz5XjXx6gem3,Dame Amor,78,,2023-06-29,A#,Major,209062.0
5q86iSKkBtOoNkdgEDY5WV,VISTA AL MAR,81,362361576,2023-01-20,C,Minor,180673.0
5qJBRW4DEL0kVi7wdzM8hc,Kong,56,61105704,2022-04-08,C,Major,270508.0
5qRJD1yaLJ5s0J3JpbgnwA,Evil Woman,66,,1972,A,Minor,259827.0
5qTmQ4UV8DuE7w6pFrfP7l,It's Beginning to Look a Lot Like Christmas / Silver Bells / The Christmas Song / Santa Claus Is Coming to Town / It's Beginning to Look a Lot Like Christmas (Medley) - Reprise,31,807561936,2011-01-01,D#,Major,246187.0
5qqIccBZC1LfSGPU04Px26,I Can Lie (The Truth Is),59,,2023-06-09,E,Major,210065.0
5rCt377EMkCJ0D0sldd5t8,Penthouse,74,,2023-02-14,F,Major,183080.0
5rKW8ILxOxr8fjEFxpiC6g,Thank God She's a Country Girl,59,,2023-10-06,G#,Major,128031.0
5rTXDMyZfyvrjE7czn3rMi,"50 Russian Folk Songs, TH 176: 9. All Flowers Fade",21,,2023-11-27,F,Major,71479.0
5rohUzwEoRsUvAA1Bf3DLo,Dos Oruguitas,69,167076418,2021-11-19,C,Major,214613.0
5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",81,109276132,2023-06-02,C,Major,219453.0
5sA3i6SGkILMiZW6Fhx4wv,the way things go,77,,2023-07-19,A,Major,187800.0
5sYsGGJ87apKstNPKgiZFo,Match For My Memory,59,,2023-04-28,F,Major,179879.0
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,90,,2023-07-07,F,Minor,154667.0
5t32CZmdm4TjGYvigJDB1V,Rhapsody on a Rainy Night,0,1163620694,2017-11-06,C,Major,138939.0
5t9emg56o3DdxYCVNcG1z4,The Reason I Stay,58,,2023-09-15,G,Major,174274.0
5tAoi3TfoWB4esWc5hlLJ8,Southern and Slow,58,,2023-08-11,F#,Minor,187493.0
5tbPAlC6DtO9LvqbN3GJ8D,All Again,62,,2023-08-04,G#,Major,228347.0
5trK9XKx6v9zoAOlaDJ6Hr,Give Me Tonight,50,1131090940,2020-11-06,E,Major,221026.0
5twSy6ffBrF03mnNUsUgJZ,Need A Favor,73,,2023-06-02,F#,Major,197400.0
5u8m1YQAVoyu5k81b5DWvr,Family Freestyle,65,,2023-07-19,E,Major,215122.0
5u9W6O6RiCRbJIOhE4Nmzy,Pal Amor Soy Malo - Remix,72,,2023-09-11,G#,Major,156001.0
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,88,2420461338,2016-10-28,A#,Major,211467.0
5uTQC24DoCTc287oH8Xpp4,I’m In Love,68,,2023-07-28,B,Major,146867.0
5uU1uuyaUIBOiiUSQG7Wl3,You Proof,76,,2022-05-13,A,Major,157478.0
5uu2OCGGrTRS1sIvlMgKwe,i am not who i was,82,,2023-09-21,C,Major,145438.0
5w40ZYhbBMAlHYNDaVJIUu,Chemical,87,,2023-04-14,D,Major,184013.0
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),88,276259178,2022-12-02,C#,Minor,194787.0
5wHBA7ROxraWgOBcMwVJ7P,Can You Remember The Rain - Sequence Remix,65,,2020-08-28,G,Major,185077.0
5wewATXAUVA7g9Ivynb0bA,Desesperados (Lofi Piano),45,809306935,2022-03-03,C#,Minor,102200.0
5wjsJIUf6pdrwauPDae43o,El Jefe,84,,2023-09-20,E,Minor,170297.0
5wtPc1OQ7g1H8FBkwWqbhh,Stars Like Confetti,64,,2022-02-12,A#,Major,194267.0
5x7KQWWwQDcqvMN0HbfjfM,Unistades,69,,2023-03-09,G#,Major,165000.0
5xTtaWoae3wi06K5WfVUUH,Shake It Off,76,,2014-10-27,G,Major,219200.0
5xb4zCJw9Z7iarEkUYXb9f,Adagio for Sleep,44,90598517,2006-03-14,G#,Major,456400.0
5yDqmyFDw1NUqTbzzLTVaJ,Where Are You Now,30,972509632,2023-03-17,F#,Minor,136882.0
5yNcl0KUSPv78Erf26ul5A,Orquestra Maldita,81,,2023-06-15,C,Minor,119737.0
5yOEXCHUMCAUPiMhv91vk3,Titi Me Pregunto - House Remix,20,1264310836,2022-09-23,G#,Major,156356.0
5yWHTdIBehLDggxrdxf7NQ,Reminder (My Nigga Song),19,684675814,2015-12-15,F#,Minor,218253.0
5ya0TmUQw2wHMkq36rPsnd,World on Fire,78,,2023-04-28,B,Minor,189987.0
5yvHjO06WHe7ETlgirLjbw,"This Wish - From ""Wish""",70,,2023-10-18,F,Major,205480.0
5yyqx4brn6Bm9U1Rj9ENnz,"Touch The Sky - From ""Brave""/Soundtrack",65,,2012-01-01,D,Major,151400.0
5z6OpCqUk4MhR2FC6XUAaZ,Snowman song,27,690104769,2021-12-20,D,Major,101739.0
5zSfwywpopZnxNn11CnXQt,Dreamers - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,60,323358833,2022-12-09,C,Major,201391.0
5zn3YmZvi0SYMgGPLc8R93,La Manzana,60,,2023-10-12,C,Major,196627.0
5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,75,551305895,2022-09-15,E,Major,186964.0
601dhwn8qc31FrSlMu5wEf,OKI DOKI,83,,2023-08-11,D,Minor,143790.0
609E1JCInJncactoMmkDon,BESO,87,,2023-03-24,F,Minor,194543.0
60bbiP93CSxmLibuwvxay9,Heartbroken - Jessie Version,71,,2023-07-28,D,Major,197803.0
61W8e4LDXN5yUQjnjj6MRh,La salsa vive,0,107753850,2023-10-06,G,Minor,273747.0
62SxKnRm6b1A4p9UNsxOdG,Somebody That I Used To Know (Live at The Songroom),38,1457139296,2020-07-03,D,Minor,299781.0
62Yo3FDddWY8ydu6PW2wyz,Nail Tech,69,193443895,2022-02-18,C#,Major,206385.0
62ZAFyVwbc9f2M8qCW1qJr,MURDER PLOT,73,,2022-12-15,B,Minor,126857.0
62ZYyXIsHVX5xVUj80arVu,The Book of Love,57,57945987,1999-09-14,G,Major,162413.0
62kE4nJAO9QAmu07gujGq6,The Selfish Song,21,380319238,2014-10-11,,,
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,83,588955257,2014-03-10,,,
62rchuhJrm5JSlIfHz7cH3,"My Family - from ""The Addams Family""",65,,2019-09-13,F,Minor,177353.0
62uS5JxRCPcbzaC7A63zKr,Smells Like Teen Spirit,62,1690192927,2021-02-05,C#,Major,128421.0
62vhlXTC4rrb13dVUlyYpO,LA 701,81,,2023-07-14,F,Major,164483.0
6393p1eg8oyVrB4z5jck1L,TOMA FORÇA CARIOCA,56,,2023-09-29,G#,Major,87385.0
63OA8vSo2PhUkmQopR1l64,A Veces (feat. Feid),63,73513683,2022-11-03,,,
63bY2syFfehnI3Po2TaXL7,Not My N*gga - Extended,57,,2023-07-28,B,Minor,181403.0
63jCeAYGLcRL21xm0jKlgn,Sad Forever,65,,2023-10-13,B,Major,175550.0
63ui2w3QJBp8xx0c1MJB2Z,UN PREVIEW,86,,2023-09-25,C#,Major,165582.0
64Eug7tFE4KWJNQUE73BGe,A Star Is Born,58,,1997-01-01,C,Major,124200.0
64O0UfuI99MrKi1qRcOcSf,Festejo Al Revevs,17,261286503,2018-04-25,G,Major,206375.0
64SKd6nwA6ChRiPmtvO6s8,Like Crazy,31,173627354,2023-08-07,A#,Minor,106705.0
64TKKEhT74PmiBkQYYbj4Y,Too Many Nights (Sped Up + Pitched) - Remix,59,286400165,2023-04-14,A#,Minor,170202.0
64YqaPCvvnHxj96Qlo1a9w,Stardust,58,,2023-10-20,B,Minor,171000.0
64eezAxFI6wjCPcshao8Pe,NO PARE - REMIX,70,,2023-09-21,B,Minor,185412.0
658QJ4p8WcbT3O7iWLpO1D,Scary Garry,72,,2021-01-04,G#,Major,99748.0
65M92JpTbAdHmTQm4jGaDa,Think I'm In Love With You,75,,2023-09-08,F#,Minor,222800.0
65YPiyiBBGQgqjiSG8jkvM,OneShot,74,,2023-06-08,G,Major,152926.0
65leXqfkdViSssEVN23uYL,Mama's Boy,79,,2023-06-23,A,Major,155722.0
65zH2pg9v6UU9ajNC58rA8,The Highwayman - Live,12,920045682,1999-09-22,C,Major,569667.0
66K4CUBk7zO9FxCRTKCFnB,Jingle Bells (Vocal),51,178660459,2011-01-01,G,Major,132453.0
671XjQmF7A0w5aN74AhNWt,Cowboy Back,58,,2023-10-06,C#,Major,191467.0
676TvM26wVq88afbYDPRO3,Suburban House,70,,2023-10-20,C,Major,229878.0
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),75,1735441776,2021-03-31,G#,Minor,137876.0
67gIeVst8MYN7Bb1hf4O16,"6 Songs, Op. 38: No. 3, Margaritki ""Daisies"" (Piano Version)",18,404887295,2023-11-27,A#,Major,139173.0
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),88,,2023-07-28,G,Minor,246134.0
67tSyNccxstGL1kLSR0wIb,Cab In A Solo,59,,2023-08-18,F,Major,225960.0
67zZ26O7nHAyL76sEx3tIS,Love You Back,58,,2023-09-22,D#,Major,202028.0
684yJVwS41anCimZla5jk9,The Automotivo Infernal 1.0 - Purple,75,,2023-07-19,A,Major,114594.0
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,91,1791000570,2014-12-09,A#,Minor,292799.0
69AIpwGNLxr4qS1X5ynx60,Buy Dirt,83,,2021-05-21,E,Major,167480.0
69HzZ3ti9DLwb0GdWCGYSo,Moral of the Story,81,,2021-05-07,A#,Major,201017.0
69ZBK01gsgWUnA55BEaAPu,Point Me 2 (with Cardi B),66,,2023-07-07,A#,Minor,225492.0
69eqiJblKys21hxoAkCBzZ,Roswell Blues,0,370068639,2021-12-19,G,Minor,175833.0
69kFrD7Mi8MJq9tAvJaYqO,Sobras y Mujeres,77,,2023-10-20,F#,Minor,158926.0
6A3uNmMItYREVU0mKY84DO,AREAMATE MIZ,64,,2023-08-21,C#,Major,80271.0
6A6wnUb3E1FzCS4Y7qjuy3,Sparks Theme Song,30,624101957,2008-07-01,,,
6AIxmLiDNHFQgZstB4lzDB,Locked out of Heaven - Sultan and Ned Shepard Remix,42,1481349984,2013-01-21,D,Minor,410859.0
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,86,,2023-02-03,F,Major,131013.0
6AgtouHw1KrKy1PsoLjY3o,Daylily,66,2123309722,2017-10-20,D,Major,208853.0
6Ahy5fItdBfXRVWYOLo7pM,Fires Don't Start Themselves,62,,2023-03-31,A#,Minor,225360.0
6AkCPRgpyt2jMF3RGjzJsw,Podemos Repetirlo (Remix),72,,2023-08-17,G,Minor,280869.0
6AuTEZjVz0VZUsSLyezRma,My Way (with Anna Margo),53,,2023-10-20,D#,Minor,175618.0
6BGjArXcJnxm5Uyp0O7050,Ella Perrea,58,,2023-09-25,C,Major,168125.0
6BK8BcFxMFr3JVUaAOZsYC,The Place Where Lost Things Go,54,,2018-12-07,A,Major,223893.0
6BLpFHyW0XELB7qh45o6cI,I Believe I Can Fly,68,,2023-04-10,C,Major,194000.0
6Bbem1EEqdMFyHPdAqhpTT,Don't Hurt Me,32,177740666,2021-09-24,B,Minor,163240.0
6Bl1k7SZTP5gkfLPjkIwtx,"Steppers (with Yo Gotti, Moneybagg Yo, 42 Dugg feat. EST Gee, Mozzy, Blac Youngsta, CMG The Label)",52,61739839,2022-07-07,,,
6BryV6wZkblyYMGIJovuDN,Overdrive（COAⅣ Themed Song）,24,14780425,2023-08-03,F#,Minor,243522.0
6CSBS0Za8iqFfnyMByUMHI,Angel's Love Song,0,570515054,2022-09-25,A,Major,226905.0
6Cxc9tL1sMdivV1Quh0yjZ,Must Be Me,55,,2023-10-17,D#,Minor,210143.0
6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,81,,2022-07-15,F#,Minor,181499.0
6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,77,,2023-05-05,A,Major,223120.0
6DYtfjCJdFOXUlV3E9a9bI,How I Learned To Pray (feat. Luke Combs),70,,2023-08-18,E,Major,270933.0
6DoL1yYIwEW7VZMRaJhoJI,La Llevo Al Cielo (Ft. Ñengo Flow),79,333146475,2022-05-20,,,
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),77,427486004,2021-08-13,G#,Major,162604.0
6EQLN1Fl8oy46k4FMwhxug,sins (let me in),77,,2023-09-08,C#,Major,128327.0
6EbVuwU7EnKeF2hdpViXCH,Die Young (feat. 347aidan),73,160845341,2022-05-25,,,
6ErCfbbI9BG4bK2djjKUvP,i wish you cheated,75,,2023-08-09,B,Major,190352.0
6FqTyMzdm5ri8zWrPhAZ0E,Density,68,,2023-10-13,F,Major,185487.0
6G4ICKUrsPb117ULGyrQ5N,Na Na Na,71,,2023-04-26,G,Major,102645.0
6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,89,127567540,2023-05-19,F#,Minor,209156.0
6GJ9seY4zx11sHMX9xsH6h,Loyal Brave True,59,,2020-09-04,G#,Major,166200.0
6GT0EGXSMiS4s5X9v0EvfG,"Escapism (feat. AJ Michalka, Zach Callison & Grace Rolek)",66,184308753,2017,C,Major,121501.0
6GUiIbJ834FcHewby3PwV0,Breakfast,75,,2022-06-24,D,Minor,148471.0
6GcGjg0IfSzcnlrATESE4S,Black Balloons,53,,2023-10-18,C#,Minor,113605.0
6GeNWEE6sxYf5hMO93gw42,Different Breed (feat. Swae Lee & Latto),65,,2023-10-16,B,Major,175765.0
6GgpoeDugrrXl06NIsE1Bo,GHETTO PRINCESS,69,,2023-10-05,A#,Major,161379.0
6GrLwf1LdBCmkBOsmOcbPp,Can't Play Myself (A Tribute To Amy),72,,2023-10-13,A,Major,174331.0
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,69,674772936,2017-06-16,G,Major,210200.0
6HBRLaSQ7NB8MNlaqzYen1,What My World Spins Around,70,,2022-05-27,D,Major,186791.0
6HXVUmiqWSg3OW6yr5mJCJ,Nxde (Steve Aoki Remix),45,170709584,2022-12-16,,,
6HeMgcAXtIasb2OmvmpVhA,Supposed to Be a Love Song,46,1410088830,2023-07-14,C#,Major,190038.0
6HexNTb392JS071DoTGo0y,Hummingbird (Metro Boomin & James Blake),75,39666245,2023-06-02,F#,Major,319493.0
6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),81,144565150,2023-05-12,D#,Major,223204.0
6HyyDyPxBU7HppUUHzxtHy,Wish You Weren't Here,34,277132266,2021-07-16,,,
6IEXjer2qbXhRLFv99NQQv,Pound Town 2 (feat. Nicki Minaj & Tay Keith),70,,2023-05-26,D,Major,194048.0
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,89,,2018-11-21,G,Major,184154.0
6ITlkUU60vOJXeoZxmXOJF,"Hello, Pinkfong",38,54266102,2022-09-30,A,Major,89407.0
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,79,,2012-04-30,C,Minor,154667.0
6IqgMZeZTVEWssgrTcTmrK,Silent Hill Pizza Song,0,123216717,2021-04-06,F,Minor,177005.0
6JJWQxzbGTeI9rka4f5sJJ,I've Got My Love To Keep Me Warm,50,181382590,2005-09-27,,,
6JKRI9iWs3GHXlFQJnRIsi,Son Vagabundo,25,90839753,2012-05-05,D,Major,208692.0
6JUMswocQ7Hp46kj9kyljT,XQ Te Pones Así,65,47093942,2022-09-14,,,
6KU6lJNEwpHSB8EdI6klNN,Eudaimonia,68,,2021-09-17,D,Major,177000.0
6KaKmX6EIu3x2057HoZwQF,Watermelon Moonshine,71,,2022-08-12,C#,Major,208853.0
6KgKSTNJk0RkrEGMNIhdKe,Medusa,0,595900742,2021-10-15,D,Major,209024.0
6L6kXXByEB9zw4Am4kCH1J,Break-up Song,31,354614964,2001-05-22,,,
6LCY0s8iDoooe8eMkdEQMu,I Know A Guy,51,,2023-09-15,F#,Major,161104.0
6Md6lyVVoKWcOaSg8u1tDn,Shoot It Myself (feat. Future),62,,2022-09-16,G#,Major,187844.0
6MePLoqcI97WjWyx5Sq2JV,Forms,67,,2022-12-05,D,Major,160957.0
6MmnCLbZ5sEshGK7bJDQB6,Tantor,50,,2023-10-17,C,Major,148658.0
6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),70,146789379,2022-02-11,C,Major,185422.0
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,80,563902868,2019-10-04,F,Major,153294.0
6N2XBOrYvqeiUk3LGR1XPY,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],51,195516622,2022-12-02,G,Minor,207307.0
6N7TGPYfGP2oxiy9Cpaz9G,Presha (with Lil Wayne),74,,2023-10-20,C#,Major,185453.0
6NFyWDv5CjfwuzoCkw47Xf,Delicate,87,,2017-11-10,A,Minor,232253.0
6NdnvPwQvZb147DVa4x14h,Heartbroken (feat. Jessie Murph & Polo G),74,,2023-07-21,D,Major,207387.0
6O4oKV3btLiEtOgEuplIUn,Override,75,,2021-08-27,E,Minor,114625.0
6OA8XPGALjJXIhQ7996ftt,Sakalas,72,,2023-03-30,G,Major,176786.0
6OG05bPAwUuV3OMvy2Vy1P,Mariners Apartment Complex,74,,2019-08-30,A,Major,247150.0
6Ole34qqbgkZ60IyrcVm7e,Cooped Up / Return Of The Mack,71,271666301,2022-10-21,D,Major,127253.0
6OmCOe7ll1BR0j8Z9l1uJK,Rockin' Around the Christmas Tree - Instrumental Version,35,769213520,2014-10-30,C,Major,180427.0
6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,81,309483971,2022-12-01,F,Minor,229065.0
6P43R2AaARhgbLwgOwAgoH,Lands of Nature Songs,0,121189256,2022-06-30,,,
6P4yBCuihd8penjqwrWPqL,Pulsar Calm,65,,2023-02-06,C#,Major,178500.0
6PpcV1ByuBvQ85rAQk1bFG,Me Porto Bonito - Piano Instrumental,44,1440757818,2022-07-03,C#,Minor,86652.0
6Prr4boP5nC6BKpBpcXywA,"Mickey (From ""We Built This Glee Club"")",1,122763672,2015-03-13,E,Major,182203.0
6QQtHdz4PNJWQX4nrAQGC9,Slide Away,71,,2019-05-31,F,Major,233654.0
6Qc90FMwNUjJ2M893RdYUg,BROAD DAY (feat. Future),75,,2023-10-13,D,Major,168427.0
6R3OaZqWKiDIhTR5mvUazQ,Hati,44,202677468,2023-08-11,G,Major,163362.0
6RNzAJwQ0v61Z0emjsrJu0,Normal Song,41,459276435,2012-02-20,D#,Major,193307.0
